,SiO2,TiO2,Al2O3,Fe2O3,FeO,MgO,CaO,Na2O,T_pyMelt,T_MELTS,F_MELTS,F_pyMelt,P,Augite,Garnet,Liquid,Olivine,Orthopyroxene,X,Spinel,Plagioclase
57,38.8832646255213,2.43822145288019,3.44890870049753,2.20989479114918,16.0186260749605,27.8460639471637,6.48383546743163,2.6711849403959,1580.243900760887,1581.6999999999975,0.07230753584867154,0.07912234837589392,3629.0,9.02699518835982,13.4236541647521,0.631076727383793,46.5255506020899,21.6127233174145,0.006918183812582681,,
58,38.8994852406803,2.4333929319492,3.54999798456686,2.2033583200634,15.9127718452437,27.7949884795189,6.51330275598309,2.69270244199455,1578.7870284636056,1580.8999999999974,0.07403640801383071,0.08080765140964935,3607.0,9.01912400818442,13.3418510222571,0.617270896498686,46.4337464023991,21.6380076706607,0.006779471680380955,,
59,38.9208918972466,2.41975916024702,3.64714035671039,2.19188685554667,15.8108618948698,27.7590608476111,6.55404603221528,2.69635295555311,1577.325994456062,1580.399999999996,0.07566358181633188,0.08250147360119493,3586.0,8.97436277957536,13.2603734900472,0.631373172062902,46.2960684813836,21.727822076931,0.00694656367106284,,
60,38.9379897649,2.41353068552002,3.75183452594735,2.18464586444431,15.7037654922419,27.707106729576,6.5854188467094,2.71570809066107,1575.8608107641628,1579.5999999999958,0.0773924539814912,0.08420379745733546,3564.0,8.96332712604855,13.1779223164035,0.621258922268411,46.2014303697571,21.7560612655224,0.006848092176680018,,
61,38.9559983887335,2.40536816088357,3.85346517182047,2.17681465433912,15.5986382312273,27.6610720444029,6.61905409099201,2.72958925760115,1574.3914887930134,1578.8999999999946,0.0791213261466495,0.08591460654968087,3543.0,8.94231557361308,13.0974837268681,0.619608730586564,46.1002177574195,21.7903742115127,0.006842724799409877,,
62,38.9740548713367,2.39771258743038,3.96174713583738,2.16885247141307,15.4903084892359,27.6082410643518,6.65237306020537,2.74671032018942,1572.9180393593947,1578.0999999999945,0.08085019831180794,0.08763388544898813,3521.0,8.92792186813069,13.0143960223083,0.613324914566113,46.0026472499369,21.8217099450579,0.006786068981700749,,
63,38.9964293207403,2.38309365947499,4.06612869132851,2.15806916229267,15.3805601254925,27.5725831618013,6.69684043166364,2.74629544720612,1571.440472721933,1577.599999999993,0.08237567375165183,0.08936161966372816,3500.0,8.88197599645365,12.9332940190416,0.633619493400706,45.896306385893,21.8848041052111,0.0070222707902106345,,
64,38.9136719794444,2.40227174652517,4.11698904725199,2.22808625378234,15.3714307875038,27.6507869061152,6.86250758834234,2.45425569103479,1569.958798609151,1579.7999999999902,0.0842062442794677,0.09109779558247616,3479.0,8.66663348298945,12.882853169043,0.628819350429786,45.7153884784478,22.1563055190899,0.006983002225761094,,
65,38.9321589686267,2.39274922288948,4.22926751259818,2.21928975242611,15.2625979602785,27.5973160033364,6.89930339230604,2.46731718753854,1568.4730262455705,1578.9999999999982,0.08593511644462513,0.09284240041986125,3457.0,8.64960861283102,12.7984964029654,0.626233621474384,45.6150852234578,22.1905761392714,0.006967441271410592,,
66,38.951758510546,2.38135791390312,4.33808625983074,2.20975793994518,15.1557268390866,27.5497144075445,6.93834061775817,2.47525751138572,1566.9831643760217,1578.299999999998,0.08766398860978387,0.09459542216561329,3436.0,8.62252372695011,12.7160118225868,0.632213918709724,45.5083957591543,22.230854772599,0.007047307086274935,,
67,38.9713590359004,2.37040922555951,4.453766214147,2.20018223570523,15.0457557001853,27.4953225565007,6.97732109739688,2.48588393460497,1565.4892212882964,1577.4999999999968,0.08939286077494117,0.09635684953673851,3414.0,8.6018435660606,12.6307804272794,0.633746559879634,45.4051364359304,22.26849301085,0.007077803885186887,,
68,38.9905376523486,2.3603669228169,4.5664098617548,2.19117215920979,14.9378696274176,27.4419297740633,7.01388714316261,2.49782685922646,1563.991204834272,1576.6999999999966,0.09112173294009904,0.09812667193215929,3393.0,8.58224245212933,12.5469134941926,0.632893590948113,45.3035928160737,22.3043576466563,0.007081723072038857,,
69,39.0112926239267,2.34801237986408,4.68540924433647,2.18083945237129,14.8268218082216,27.38661361774,7.05511726833623,2.50589360520368,1562.4891224496212,1575.8999999999955,0.09285060510525893,0.09990487939003564,3371.0,8.55780422544325,12.4607267524844,0.638603684329128,45.1973802836529,22.3454850540902,0.0071592341292503235,,
70,39.028607331032,2.34062745071072,4.80187623467171,2.17451629276183,14.7158846358909,27.3284325775199,7.08896820672362,2.52108727068922,1560.9829811722113,1574.9999999999955,0.09468117563307177,0.10169146254722576,3350.0,8.55026553355582,12.3792710936218,0.632814280521408,45.1237257877253,22.3339233045757,0.007108675359710264,,
