,Ce,K,La,Na,Nd,Pb,Sr,Ti,Yb,Na_new
0,104.73594524553266,3.5341046958499227,51.11137048402438,4.680828334800005,58.46102151016694,1.6003794689470185,1275.5538691251807,2.8170277498865466,2.1836593211271405,0.5334489114848395
1,103.3619659942964,3.4857833197717056,49.990934241348306,4.647914941386929,58.06855568599342,1.5793848793695546,1261.697437663672,2.797699933311067,2.1690617601770543,0.5398888343012603
2,102.60821230165386,3.4627140775124885,49.02977830987002,4.642779394644602,58.09785154251584,1.567867420568565,1257.7284805908637,2.7805313940081664,2.152867728237348,0.5522509371747121
3,100.9598711454921,3.4072041332913097,47.419742718039394,4.614475430008434,57.844541211858775,1.5426805438190643,1244.0330794864324,2.7524369681743863,2.129562347257231,0.5629742637071972
4,98.8959881894953,3.3354939090242444,45.83754806908023,4.5662599084743265,57.34041528718502,1.511144131927772,1223.4904906238528,2.7225719721356096,2.111988820285695,0.5700863695795657
5,96.10980339670061,3.2384293978709446,43.624516063690166,4.503327056302944,56.700076681758475,1.4685708498646952,1196.163532681981,2.68194227966637,2.0872325292712586,0.5792811194502839
6,92.36636759841372,3.105252438588615,40.738210751428056,4.415379205244565,55.78640792872809,1.4113706424205834,1157.799905891334,2.6325967536813866,2.061188931498484,0.5881686865602604
7,88.25915511852659,2.957820839266951,37.69208583614137,4.31507805890778,54.73348122222337,1.3486118778722227,1114.494391946067,2.5805853818786004,2.036368684589534,0.5964162725176205
8,82.39601680284635,2.748769503860487,33.3497925829508,4.176495125225893,53.30303152112092,1.2590223280570747,1053.838898875252,2.501876500127147,1.9931926761295697,0.6104554885065436
9,77.38616176690402,2.562769610404248,30.133069737930434,4.034871595414925,51.72383829990636,1.1824710626521837,995.0298985731129,2.450050373230129,1.9825119352702574,0.6108195217933095
10,73.32033160155089,2.422612059439094,27.253494993942436,3.941890375147538,50.83015688154519,1.1203446254905909,955.0708813721916,2.3829134710780013,1.9368395722541132,0.6308237201942392
11,68.33646788344072,2.236781025491126,24.336261095392793,3.789454439732112,49.11819734143766,1.044190510952405,894.1766935933258,2.331172399983991,1.9301711265613377,0.6287623066245086
12,66.63990569938886,2.1776851421205445,23.178839058096283,3.749549986049038,48.729973833711426,1.0182668103471983,877.0312636430278,2.3040209779861334,1.9122480563865838,0.6411704428967254
13,63.545479755023074,2.067861578224666,21.381060459303846,3.6614508449887015,47.781587368420546,0.9709835616217447,842.1268778122206,2.2601423019848252,1.8917462797176048,0.6503814575644524
14,59.68291924933154,1.929804665150247,19.212898870245986,3.5473678249126466,46.5446139703184,0.9119631124685633,797.492563207078,2.2066806714928253,1.8692018832637458,0.6592760454920766
15,55.854128082405005,1.793334456805826,17.154128174817224,3.431193442295402,45.28119437144581,0.8534586633983787,752.7513871354068,2.152490102805433,1.8465663736980387,0.6686061053147145
16,52.051284552299194,1.6580515549993053,15.21056423858098,3.311278986946732,43.96785274715223,0.7953506977431117,707.5677624583863,2.0976758199549175,1.8244605269586684,0.6776050837416963
17,48.3697401758604,1.5272595994927345,13.428737142678926,3.190831151233036,42.637591963845146,0.7390961996311437,663.0024190614088,2.044544578384375,1.8048773983174753,0.6859588047510201
18,44.871672281471845,1.4037592589586756,11.82291187660317,3.07208897044832,41.31458566570179,0.6856452470853083,620.1674084462123,1.9919560547443491,1.7850995768507945,0.6942795035540688
19,41.539883337710044,1.2869082656849868,10.366936185180826,2.9551064348027434,40.01477907451808,0.634735059489627,578.9884964989201,1.9397160772325637,1.7655999108100247,0.7033415150748124
20,38.36934384463318,1.1763616300422368,9.06100360793206,2.8390383469684393,38.70512878291513,0.5862887854018654,539.2103923343949,1.8882843395334699,1.746333852152397,0.7117288651531296
